LocusTag	CycId
YALI0A14520g	G1FV3-31016-MONOMER
YALI0B01606g	G1FV3-29437-MONOMER
YALI0C20229g	G1FV3-29174-MONOMER
YALI0C11055g	G1FV3-28777-MONOMER
YALI0E29557g	G1FV3-25344-MONOMER
YALI0D13200g	G1FV3-27656-MONOMER
YALI0E23540g	G1FV3-25066-MONOMER
YALI0C17545g	G1FV3-29054-MONOMER
YALI0F08129g	G1FV3-25987-MONOMER
YALI0C01991g	G1FV3-28370-MONOMER
YALI0B15015g	G1FV3-30027-MONOMER
YALI0D25674g	G1FV3-28208-MONOMER
YALI0E12023g	G1FV3-24550-MONOMER
YALI0E22715g	G1FV3-25026-MONOMER
YALI0F30943g	G1FV3-27004-MONOMER
YALI0A09515g	G1FV3-30812-MONOMER
YALI0A18040g	G1FV3-31166-MONOMER
YALI0A05929g	G1FV3-30660-MONOMER
YALI0A09702g	G1FV3-30820-MONOMER
YALI0A15510r	G1FV3-31058-MONOMER
YALI0D03069g	G1FV3-27193-MONOMER
YALI0D06996g	G1FV3-27368-MONOMER
YALI0A18986g	G1FV3-31206-MONOMER
YALI0F21989g	G1FV3-26613-MONOMER
YALI0F06061g	G1FV3-25891-MONOMER
YALI0C18183g	G1FV3-29081-MONOMER
YALI0F27247g	G1FV3-26846-MONOMER
YALI0D05995g	G1FV3-27322-MONOMER
YALI0E08184g	G1FV3-24375-MONOMER
YALI0D09405r	G1FV3-27479-MONOMER
YALI0F10010g	G1FV3-26069-MONOMER
YALI0A17380g	G1FV3-31135-MONOMER
YALI0E04939g	G1FV3-24235-MONOMER
YALI0B04950g	G1FV3-29581-MONOMER
YALI0F16687g	G1FV3-26371-MONOMER
YALI0E06765g	G1FV3-24316-MONOMER
YALI0F20504g	G1FV3-26546-MONOMER
YALI0B09515g	G1FV3-29779-MONOMER
YALI0A11011g	G1FV3-30882-MONOMER
YALI0C12386g	G1FV3-28837-MONOMER
YALI0E13079g	G1FV3-24598-MONOMER
YALI0D13222g	G1FV3-27657-MONOMER
YALI0C20999g	G1FV3-29208-MONOMER
YALI0B22330g	G1FV3-30361-MONOMER
YALI0E11495g	G1FV3-24526-MONOMER
YALI0A10615g	G1FV3-30866-MONOMER
YALI0F07535g	G1FV3-25960-MONOMER
YALI0A16753g	G1FV3-31108-MONOMER
YALI0C11011g	G1FV3-28775-MONOMER
YALI0F14949g	G1FV3-26292-MONOMER
YALI0F30965g	G1FV3-27005-MONOMER
YALI0E17281g	G1FV3-24784-MONOMER
YALI0E04092g	G1FV3-24197-MONOMER
YALI0D24299g	G1FV3-28147-MONOMER
YALI0D03091g	G1FV3-27194-MONOMER
YALI0F02211g	G1FV3-25713-MONOMER
YALI0C05643g	G1FV3-28528-MONOMER
YALI0E25245r	G1FV3-25147-MONOMER
YALI0B12650r	G1FV3-29920-MONOMER
YALI0C05082g	G1FV3-28502-MONOMER
YALI0E31064g	G1FV3-25413-MONOMER
YALI0F10373g	G1FV3-26085-MONOMER
YALI0E18304g	G1FV3-24830-MONOMER
YALI0B04972g	G1FV3-29582-MONOMER
YALI0B10406g	G1FV3-29821-MONOMER
YALI0A16214g	G1FV3-31088-MONOMER
YALI0F26950r	G1FV3-26833-MONOMER
YALI0B16324g	G1FV3-30087-MONOMER
YALI0F25509g	G1FV3-26766-MONOMER
YALI0C20207g	G1FV3-29173-MONOMER
YALI0E34881g	G1FV3-25601-MONOMER
YALI0E06589g	G1FV3-24308-MONOMER
YALI0B20372g	G1FV3-30267-MONOMER
YALI0A10010g	G1FV3-30836-MONOMER
YALI0F02827g	G1FV3-25740-MONOMER
YALI0D21725g	G1FV3-28032-MONOMER
YalifMp25	G1FV3-31339-MONOMER
YALI0F08151g	G1FV3-25988-MONOMER
YALI0D27148g	G1FV3-28275-MONOMER
YALI0C11033g	G1FV3-28776-MONOMER
YALI0D13255g	G1FV3-27658-MONOMER
YALI0E29579g	G1FV3-25345-MONOMER
YALI0A05731r	G1FV3-30653-MONOMER
YALI0D18942g	G1FV3-27903-MONOMER
YALI0C17567g	G1FV3-29055-MONOMER
YALI0C15532g	G1FV3-28969-MONOMER
YALI0F00550g	G1FV3-25637-MONOMER
YALI0F30987g	G1FV3-27006-MONOMER
YALI0B16478g	G1FV3-30094-MONOMER
YALI0A09537g	G1FV3-30813-MONOMER
YALI0E34001g	G1FV3-25559-MONOMER
YALI0A15466g	G1FV3-31056-MONOMER
YALI0E32241g	G1FV3-25475-MONOMER
YALI0D26301g	G1FV3-28236-MONOMER
YALI0B10428g	G1FV3-29822-MONOMER
YALI0D06017g	G1FV3-27323-MONOMER
YALI0B12694g	G1FV3-29921-MONOMER
YALI0C05665g	G1FV3-28529-MONOMER
YALI0C18205g	G1FV3-29082-MONOMER
YALI0A11627g	G1FV3-30905-MONOMER
YALI0B14883g	G1FV3-30020-MONOMER
YALI0F10032g	G1FV3-26070-MONOMER
YALI0B04994g	G1FV3-29583-MONOMER
YALI0F11487g	G1FV3-26134-MONOMER
YALI0A21010g	G1FV3-31293-MONOMER
YALI0D19250g	G1FV3-27917-MONOMER
YALI0A02695g	G1FV3-30532-MONOMER
YALI0F16709g	G1FV3-26372-MONOMER
YALI0E15884g	G1FV3-24725-MONOMER
YALI0E10109g	G1FV3-24462-MONOMER
YALI0D25828g	G1FV3-28215-MONOMER
YALI0B09537g	G1FV3-29780-MONOMER
YALI0F20526g	G1FV3-26547-MONOMER
YALI0D13266g	G1FV3-27659-MONOMER
YALI0E21670g	G1FV3-24981-MONOMER
YALI0C12408g	G1FV3-28838-MONOMER
YALI0C00627g	G1FV3-28310-MONOMER
YALI0C21021g	G1FV3-29209-MONOMER
YALI0B15037g	G1FV3-30028-MONOMER
YALI0F11165g	G1FV3-26119-MONOMER
YALI0D02079g	G1FV3-27149-MONOMER
YALI0F14091g	G1FV3-26253-MONOMER
YALI0F31009g	G1FV3-27007-MONOMER
YALI0E04114g	G1FV3-24198-MONOMER
YALI0B22000g	G1FV3-30345-MONOMER
YALI0B22946g	G1FV3-30389-MONOMER
YALI0E14817g	G1FV3-24677-MONOMER
YALI0C11099g	G1FV3-28779-MONOMER
YALI0F07549r	G1FV3-25961-MONOMER
YALI0E25289r	G1FV3-25148-MONOMER
YALI0F02233g	G1FV3-25714-MONOMER
YALI0D13288g	G1FV3-27660-MONOMER
YALI0C15290g	G1FV3-28956-MONOMER
YALI0B12716g	G1FV3-29922-MONOMER
YALI0D03113g	G1FV3-27195-MONOMER
YALI0F23441g	G1FV3-26675-MONOMER
YALI0F13563r	G1FV3-26230-MONOMER
YALI0E33726t	G1FV3-25546-MONOMER
YALI0B10450g	G1FV3-29823-MONOMER
YALI0D09735g	G1FV3-27493-MONOMER
YALI0B05016r	G1FV3-29584-MONOMER
YALI0E20229g	G1FV3-24917-MONOMER
YALI0A04235r	G1FV3-30593-MONOMER
YALI0C11187r	G1FV3-28782-MONOMER
YALI0C05797g	G1FV3-28535-MONOMER
YALI0E05863g	G1FV3-24277-MONOMER
YALI0C02035r	G1FV3-28372-MONOMER
YALI0F12221g	G1FV3-26168-MONOMER
YALI0E06303r	G1FV3-24296-MONOMER
YALI0F08158r	G1FV3-25989-MONOMER
YALI0B01628g	G1FV3-29438-MONOMER
YALI0B20394g	G1FV3-30268-MONOMER
YALI0F02849g	G1FV3-25741-MONOMER
YALI0E13233g	G1FV3-24605-MONOMER
YALI0C17589g	G1FV3-29056-MONOMER
YALI0F06072g	G1FV3-25892-MONOMER
YALI0C15554g	G1FV3-28970-MONOMER
YALI0A10164g	G1FV3-30843-MONOMER
YALI0E29601g	G1FV3-25346-MONOMER
YALI0A13013g	G1FV3-30962-MONOMER
YALI0F31020g	G1FV3-27008-MONOMER
YALI0E04444g	G1FV3-24213-MONOMER
YALI0F13717g	G1FV3-26237-MONOMER
YALI0F12397g	G1FV3-26175-MONOMER
YALI0A19008g	G1FV3-31207-MONOMER
YALI0C05104g	G1FV3-28503-MONOMER
YALI0D13310r	G1FV3-27661-MONOMER
YALI0D07018g	G1FV3-27369-MONOMER
YALI0E08206g	G1FV3-24376-MONOMER
YALI0B10472g	G1FV3-29824-MONOMER
YALI0F10054g	G1FV3-26071-MONOMER
YALI0E16621g	G1FV3-24756-MONOMER
YALI0B05038g	G1FV3-29585-MONOMER
YALI0F16720r	G1FV3-26373-MONOMER
YALI0C18227g	G1FV3-29083-MONOMER
YALI0E05203g	G1FV3-24247-MONOMER
YALI0F27269g	G1FV3-26847-MONOMER
YALI0A12617g	G1FV3-30945-MONOMER
YALI0C23771g	G1FV3-29338-MONOMER
YALI0B20416g	G1FV3-30269-MONOMER
YALI0A14454g	G1FV3-31013-MONOMER
YALI0F20548g	G1FV3-26548-MONOMER
YALI0E23430g	G1FV3-25060-MONOMER
YALI0C11198r	G1FV3-28783-MONOMER
YALI0F31031g	G1FV3-27009-MONOMER
YALI0E00924g	G1FV3-24053-MONOMER
YALI0E04136g	G1FV3-24199-MONOMER
YALI0C05126g	G1FV3-28504-MONOMER
YALI0F07557g	G1FV3-25962-MONOMER
YALI0E25311r	G1FV3-25149-MONOMER
YALI0D25322g	G1FV3-28192-MONOMER
YALI0E18326g	G1FV3-24831-MONOMER
YALI0D24321g	G1FV3-28148-MONOMER
YALI0F26961g	G1FV3-26834-MONOMER
YALI0D13332r	G1FV3-27662-MONOMER
YALI0F02255g	G1FV3-25715-MONOMER
YALI0D18172g	G1FV3-27869-MONOMER
YALI0B10494g	G1FV3-29825-MONOMER
YALI0E15532g	G1FV3-24709-MONOMER
YALI0C05687g	G1FV3-28530-MONOMER
YALI0F25531g	G1FV3-26767-MONOMER
YalifMt48	G1FV3-31362-MONOMER
YALI0E34903g	G1FV3-25602-MONOMER
YALI0C13002g	G1FV3-28861-MONOMER
YALI0A10967g	G1FV3-30880-MONOMER
YALI0F08165g	G1FV3-25990-MONOMER
YALI0C05313r	G1FV3-28512-MONOMER
YALI0B14905g	G1FV3-30021-MONOMER
YALI0B09559g	G1FV3-29781-MONOMER
YALI0D18964g	G1FV3-27904-MONOMER
YALI0F02871g	G1FV3-25742-MONOMER
YALI0B22484g	G1FV3-30368-MONOMER
YALI0D21747g	G1FV3-28033-MONOMER
YALI0C02057g	G1FV3-28373-MONOMER
YALI0A05775g	G1FV3-30654-MONOMER
YALI0B08008g	G1FV3-29712-MONOMER
YALI0C11231g	G1FV3-28785-MONOMER
YALI0C17611r	G1FV3-29057-MONOMER
YALI0F31053g	G1FV3-27010-MONOMER
YALI0A09559g	G1FV3-30814-MONOMER
YALI0F00572g	G1FV3-25638-MONOMER
YALI0F14817g	G1FV3-26286-MONOMER
YALI0A15488g	G1FV3-31057-MONOMER
YALI0E29623g	G1FV3-25347-MONOMER
YALI0B15906g	G1FV3-30068-MONOMER
YALI0E34037g	G1FV3-25560-MONOMER
YALI0E32263g	G1FV3-25476-MONOMER
YALI0D13376r	G1FV3-27663-MONOMER
YALI0D19272g	G1FV3-27918-MONOMER
YALI0E12331g	G1FV3-24566-MONOMER
YALI0F10076g	G1FV3-26072-MONOMER
YALI0B12738g	G1FV3-29923-MONOMER
YALI0C05709g	G1FV3-28531-MONOMER
YALI0D09427g	G1FV3-27480-MONOMER
YALI0D04741g	G1FV3-27262-MONOMER
YALI0F16731g	G1FV3-26374-MONOMER
YALI0C11253g	G1FV3-28786-MONOMER
YALI0B10516g	G1FV3-29826-MONOMER
YALI0D03289t	G1FV3-27202-MONOMER
YALI0A00110g	G1FV3-30417-MONOMER
YALI0B05060g	G1FV3-29586-MONOMER
YALI0F24453g	G1FV3-26721-MONOMER
YALI0A02717g	G1FV3-30533-MONOMER
YALI0C00649g	G1FV3-28311-MONOMER
YALI0B22352r	G1FV3-30362-MONOMER
YALI0C23793g	G1FV3-29339-MONOMER
YALI0C21043g	G1FV3-29210-MONOMER
YALI0E10131g	G1FV3-24463-MONOMER
YALI0D02255g	G1FV3-27157-MONOMER
YALI0C15297s	G1FV3-28957-MONOMER
YALI0F31075g	G1FV3-27011-MONOMER
YALI0F20570g	G1FV3-26549-MONOMER
YALI0E04158g	G1FV3-24200-MONOMER
YALI0C12474g	G1FV3-28840-MONOMER
YALI0E14839g	G1FV3-24678-MONOMER
YALI0F07579g	G1FV3-25963-MONOMER
YALI0E25355r	G1FV3-25150-MONOMER
YALI0F02277g	G1FV3-25716-MONOMER
YALI0E33737g	G1FV3-25547-MONOMER
YALI0C05148g	G1FV3-28505-MONOMER
YALI0C22143g	G1FV3-29260-MONOMER
YALI0D27016g	G1FV3-28269-MONOMER
YALI0C20251g	G1FV3-29175-MONOMER
YALI0B09581g	G1FV3-29782-MONOMER
YALI0E22220g	G1FV3-25004-MONOMER
YALI0F23463g	G1FV3-26676-MONOMER
YALI0B12760g	G1FV3-29924-MONOMER
YALI0B01650g	G1FV3-29439-MONOMER
YALI0F08173r	G1FV3-25991-MONOMER
YALI0C18263g	G1FV3-29085-MONOMER
YALI0D03157g	G1FV3-27197-MONOMER
YALI0B10538g	G1FV3-29827-MONOMER
YALI0A13717r	G1FV3-30989-MONOMER
YALI0C11297g	G1FV3-28788-MONOMER
YALI0D25696g	G1FV3-28209-MONOMER
YALI0D13420r	G1FV3-27664-MONOMER
YALI0E20251g	G1FV3-24918-MONOMER
YALI0C02079r	G1FV3-28374-MONOMER
YALI0F02893g	G1FV3-25743-MONOMER
YALI0F06094g	G1FV3-25893-MONOMER
YALI0B20438g	G1FV3-30270-MONOMER
YALI0A14542g	G1FV3-31017-MONOMER
YALI0E22737g	G1FV3-25027-MONOMER
YALI0F11099g	G1FV3-26116-MONOMER
YALI0F31097g	G1FV3-27012-MONOMER
YALI0C15576g	G1FV3-28971-MONOMER
YALI0E23562g	G1FV3-25067-MONOMER
YALI0A17402r	G1FV3-31136-MONOMER
YALI0A19030g	G1FV3-31208-MONOMER
YALI0A18073r	G1FV3-31168-MONOMER
YALI0C11319g	G1FV3-28789-MONOMER
YALI0A17666g	G1FV3-31147-MONOMER
YALI0D13442g	G1FV3-27665-MONOMER
YALI0E29645g	G1FV3-25348-MONOMER
YALI0E08228g	G1FV3-24377-MONOMER
YALI0F22011g	G1FV3-26614-MONOMER
YALI0F10098g	G1FV3-26073-MONOMER
YALI0D06039g	G1FV3-27324-MONOMER
YALI0B09603g	G1FV3-29783-MONOMER
YALI0F16753g	G1FV3-26375-MONOMER
YALI0F27291g	G1FV3-26848-MONOMER
YALI0A15686g	G1FV3-31064-MONOMER
YALI0D08008r	G1FV3-27415-MONOMER
YALI0B05104g	G1FV3-29587-MONOMER
YALI0E06519g	G1FV3-24305-MONOMER
YALI0F13211g	G1FV3-26213-MONOMER
YALI0C11341g	G1FV3-28790-MONOMER
YALI0E07271g	G1FV3-24336-MONOMER
YALI0F07601g	G1FV3-25964-MONOMER
YALI0C00671g	G1FV3-28312-MONOMER
YALI0A10747g	G1FV3-30872-MONOMER
YALI0A21032g	G1FV3-31294-MONOMER
YALI0E13101g	G1FV3-24599-MONOMER
YALI0C12496g	G1FV3-28841-MONOMER
YALI0A17468g	G1FV3-31139-MONOMER
YALI0C17633g	G1FV3-29059-MONOMER
YALI0C11363g	G1FV3-28791-MONOMER
YALI0F31119g	G1FV3-27013-MONOMER
YALI0E04169g	G1FV3-24201-MONOMER
YALI0B16346r	G1FV3-30088-MONOMER
YALI0F20592g	G1FV3-26550-MONOMER
YALI0E05797g	G1FV3-24274-MONOMER
YALI0E11506r	G1FV3-24527-MONOMER
YALI0E25377r	G1FV3-25151-MONOMER
YALI0E18348g	G1FV3-24832-MONOMER
YALI0E31086g	G1FV3-25414-MONOMER
YALI0A06831g	G1FV3-30698-MONOMER
YALI0F02299g	G1FV3-25717-MONOMER
YALI0D13464g	G1FV3-27666-MONOMER
YALI0F14971g	G1FV3-26293-MONOMER
YALI0C21384g	G1FV3-29224-MONOMER
YALI0D24343g	G1FV3-28149-MONOMER
YALI0B10560g	G1FV3-29828-MONOMER
YALI0B09625g	G1FV3-29784-MONOMER
YALI0C05731g	G1FV3-28532-MONOMER
YALI0F10395r	G1FV3-26086-MONOMER
YALI0F02915g	G1FV3-25744-MONOMER
YALI0F26983g	G1FV3-26835-MONOMER
YALI0E05137g	G1FV3-24244-MONOMER
YALI0B22968g	G1FV3-30390-MONOMER
YALI0D09757g	G1FV3-27494-MONOMER
YALI0F08195g	G1FV3-25992-MONOMER
YALI0D18986g	G1FV3-27905-MONOMER
YALI0F25553g	G1FV3-26768-MONOMER
YALI0D27170g	G1FV3-28276-MONOMER
YALI0B12782g	G1FV3-29925-MONOMER
YALI0C11385g	G1FV3-28792-MONOMER
YALI0B20460g	G1FV3-30271-MONOMER
YALI0C15917g	G1FV3-28986-MONOMER
YALI0A16247g	G1FV3-31089-MONOMER
YALI0D21769g	G1FV3-28034-MONOMER
YalifMp26	G1FV3-31340-MONOMER
YALI0E34925g	G1FV3-25603-MONOMER
YALI0C12518g	G1FV3-28842-MONOMER
YALI0D05511g	G1FV3-27299-MONOMER
YALI0E34045g	G1FV3-25561-MONOMER
YALI0C11407g	G1FV3-28793-MONOMER
YALI0F31141g	G1FV3-27014-MONOMER
YALI0A09592g	G1FV3-30815-MONOMER
YALI0C02123r	G1FV3-28375-MONOMER
YALI0A04433r	G1FV3-30600-MONOMER
YALI0D19294g	G1FV3-27919-MONOMER
YALI0E00110g	G1FV3-24016-MONOMER
YALI0F10131g	G1FV3-26074-MONOMER
YALI0E32285g	G1FV3-25477-MONOMER
YALI0C18293g	G1FV3-29086-MONOMER
YALI0F16775r	G1FV3-26376-MONOMER
YALI0E29667g	G1FV3-25349-MONOMER
YALI0F00594g	G1FV3-25639-MONOMER
YALI0C05170g	G1FV3-28506-MONOMER
YALI0B17776g	G1FV3-30154-MONOMER
YALI0A03861g	G1FV3-30577-MONOMER
YALI0D26315g	G1FV3-28237-MONOMER
YALI0D09449g	G1FV3-27481-MONOMER
YALI0A14003r	G1FV3-30997-MONOMER
YALI0D25850g	G1FV3-28216-MONOMER
YALI0A02739r	G1FV3-30534-MONOMER
YALI0C11429g	G1FV3-28794-MONOMER
YALI0D13486g	G1FV3-27667-MONOMER
YALI0A00132g	G1FV3-30418-MONOMER
YALI0B15059g	G1FV3-30029-MONOMER
YALI0C15304g	G1FV3-28958-MONOMER
YALI0F11517g	G1FV3-26135-MONOMER
YALI0F07623g	G1FV3-25965-MONOMER
YALI0F13585g	G1FV3-26231-MONOMER
YALI0C11451g	G1FV3-28795-MONOMER
YALI0B20482g	G1FV3-30272-MONOMER
YALI0E33759g	G1FV3-25548-MONOMER
YALI0F31163g	G1FV3-27015-MONOMER
YALI0A21076g	G1FV3-31295-MONOMER
YALI0E04202g	G1FV3-24202-MONOMER
YALI0E21692g	G1FV3-24982-MONOMER
YALI0E14861r	G1FV3-24679-MONOMER
YALI0E33209g	G1FV3-25520-MONOMER
YALI0A04301g	G1FV3-30595-MONOMER
YALI0E25421g	G1FV3-25152-MONOMER
YALI0E10144g	G1FV3-24464-MONOMER
YALI0B09647g	G1FV3-29785-MONOMER
YALI0D13508g	G1FV3-27668-MONOMER
YALI0F20614g	G1FV3-26551-MONOMER
YALI0C18403g	G1FV3-29090-MONOMER
YALI0F02321g	G1FV3-25718-MONOMER
YALI0B10582g	G1FV3-29829-MONOMER
YALI0F08217g	G1FV3-25993-MONOMER
YALI0C11473g	G1FV3-28796-MONOMER
YALI0B12804g	G1FV3-29926-MONOMER
YALI0C05753g	G1FV3-28533-MONOMER
YALI0F23485g	G1FV3-26677-MONOMER
YALI0F14113g	G1FV3-26254-MONOMER
YALI0F02937g	G1FV3-25745-MONOMER
YALI0D09779g	G1FV3-27495-MONOMER
YALI0B05126g	G1FV3-29588-MONOMER
YALI0F12243g	G1FV3-26169-MONOMER
YALI0D03201r	G1FV3-27199-MONOMER
YALI0F13739g	G1FV3-26238-MONOMER
YALI0F31185g	G1FV3-27016-MONOMER
YALI0E10835g	G1FV3-24496-MONOMER
YALI0F06116g	G1FV3-25894-MONOMER
YALI0F12419r	G1FV3-26176-MONOMER
YALI0A15554g	G1FV3-31059-MONOMER
YALI0C15609g	G1FV3-28972-MONOMER
YALI0E20273g	G1FV3-24919-MONOMER
YALI0E13255g	G1FV3-24606-MONOMER
YALI0C11495g	G1FV3-28797-MONOMER
YALI0C12551g	G1FV3-28843-MONOMER
YALI0C17655g	G1FV3-29060-MONOMER
YALI0A05951g	G1FV3-30661-MONOMER
YALI0E08250g	G1FV3-24378-MONOMER
YALI0E05445g	G1FV3-24258-MONOMER
YALI0F10145r	G1FV3-26075-MONOMER
YALI0C02167g	G1FV3-28376-MONOMER
YALI0C18315g	G1FV3-29087-MONOMER
YALI0E04466g	G1FV3-24214-MONOMER
YALI0E17369g	G1FV3-24788-MONOMER
YALI0F16819g	G1FV3-26377-MONOMER
YALI0C05192r	G1FV3-28507-MONOMER
YALI0C11517g	G1FV3-28798-MONOMER
YALI0C21065g	G1FV3-29211-MONOMER
YALI0D07040g	G1FV3-27370-MONOMER
YALI0B10604g	G1FV3-29830-MONOMER
YALI0C05775g	G1FV3-28534-MONOMER
YALI0C00693g	G1FV3-28313-MONOMER
YALI0E29689g	G1FV3-25350-MONOMER
YALI0F07645g	G1FV3-25966-MONOMER
YALI0D06061g	G1FV3-27325-MONOMER
YALI0D13530g	G1FV3-27669-MONOMER
YALI0F27313g	G1FV3-26849-MONOMER
YALI0E15015g	G1FV3-24685-MONOMER
YALI0E16709g	G1FV3-24760-MONOMER
YALI0E16885g	G1FV3-24768-MONOMER
YALI0B14927g	G1FV3-30022-MONOMER
YALI0B05148g	G1FV3-29589-MONOMER
YALI0A00154g	G1FV3-30419-MONOMER
YALI0F31207g	G1FV3-27017-MONOMER
YALI0A14476g	G1FV3-31014-MONOMER
YALI0E04224g	G1FV3-24203-MONOMER
YALI0E23452g	G1FV3-25061-MONOMER
YALI0D08052g	G1FV3-27416-MONOMER
YALI0E15994g	G1FV3-24729-MONOMER
YALI0C15323g	G1FV3-28959-MONOMER
YALI0B20504g	G1FV3-30273-MONOMER
YALI0E25443g	G1FV3-25153-MONOMER
YALI0E18370r	G1FV3-24833-MONOMER
YALI0C23815g	G1FV3-29340-MONOMER
YALI0C21406g	G1FV3-29225-MONOMER
YALI0C11539g	G1FV3-28799-MONOMER
YALI0D18194g	G1FV3-27870-MONOMER
YALI0A12639r	G1FV3-30946-MONOMER
YALI0A18007g	G1FV3-31164-MONOMER
YALI0C02189r	G1FV3-28377-MONOMER
YALI0C05236g	G1FV3-28508-MONOMER
YALI0F20636g	G1FV3-26552-MONOMER
YALI0F08239r	G1FV3-25994-MONOMER
YALI0D19008g	G1FV3-27906-MONOMER
YALI0C11561g	G1FV3-28800-MONOMER
YALI0C18359g	G1FV3-29088-MONOMER
YALI0D24365g	G1FV3-28150-MONOMER
YALI0B09669g	G1FV3-29786-MONOMER
YALI0F27005g	G1FV3-26836-MONOMER
YALI0F02343g	G1FV3-25719-MONOMER
YALI0B10626g	G1FV3-29831-MONOMER
YALI0B12826g	G1FV3-29927-MONOMER
YALI0B16500g	G1FV3-30095-MONOMER
YALI0B05170g	G1FV3-29590-MONOMER
YALI0D13552g	G1FV3-27670-MONOMER
YALI0F02959g	G1FV3-25746-MONOMER
YALI0E07183g	G1FV3-24333-MONOMER
YALI0E34947g	G1FV3-25604-MONOMER
YALI0F31229g	G1FV3-27018-MONOMER
YALI0F25575g	G1FV3-26769-MONOMER
YALI0C12573g	G1FV3-28844-MONOMER
YALI0A04917g	G1FV3-30622-MONOMER
YALI0A19052g	G1FV3-31209-MONOMER
YALI0B01672g	G1FV3-29440-MONOMER
YALI0D19305r	G1FV3-27920-MONOMER
YALI0C11583g	G1FV3-28801-MONOMER
YALI0C15631r	G1FV3-28973-MONOMER
YALI0D13574g	G1FV3-27671-MONOMER
YALI0E15334g	G1FV3-24700-MONOMER
YALI0D21802g	G1FV3-28035-MONOMER
YALI0A11583t	G1FV3-30903-MONOMER
YALI0F10153g	G1FV3-26076-MONOMER
YALI0A05797g	G1FV3-30655-MONOMER
YALI0B15928r	G1FV3-30069-MONOMER
YALI0E34067g	G1FV3-25562-MONOMER
YALI0F14839g	G1FV3-26287-MONOMER
YALI0F16852g	G1FV3-26378-MONOMER
YALI0C17677r	G1FV3-29061-MONOMER
YALI0B09691t	G1FV3-29787-MONOMER
YALI0A04455g	G1FV3-30601-MONOMER
YALI0F00616g	G1FV3-25640-MONOMER
YALI0C17523t	G1FV3-29053-MONOMER
YALI0E32307g	G1FV3-25478-MONOMER
YALI0D09471g	G1FV3-27482-MONOMER
YALI0C11605g	G1FV3-28802-MONOMER
YALI0F07667g	G1FV3-25967-MONOMER
YALI0F24475g	G1FV3-26722-MONOMER
YALI0B05192s	G1FV3-29591-MONOMER
YALI0E12353g	G1FV3-24567-MONOMER
YALI0A02783g	G1FV3-30535-MONOMER
YALI0C21428g	G1FV3-29226-MONOMER
YALI0F31251g	G1FV3-27019-MONOMER
YALI0E04246g	G1FV3-24204-MONOMER
YALI0D08074r	G1FV3-27417-MONOMER
YALI0E29711g	G1FV3-25351-MONOMER
YALI0E33774g	G1FV3-25549-MONOMER
YALI0E14883r	G1FV3-24680-MONOMER
YALI0C23837g	G1FV3-29341-MONOMER
YALI0E25465r	G1FV3-25154-MONOMER
YALI0A16676r	G1FV3-31105-MONOMER
YALI0B20515r	G1FV3-30274-MONOMER
YALI0F08283g	G1FV3-25995-MONOMER
YALI0C02211g	G1FV3-28378-MONOMER
YALI0B09713g	G1FV3-29788-MONOMER
YALI0A21098g	G1FV3-31296-MONOMER
YALI0E12045g	G1FV3-24551-MONOMER
YALI0E10153g	G1FV3-24465-MONOMER
YALI0D07392g	G1FV3-27385-MONOMER
YALI0F20658g	G1FV3-26553-MONOMER
YALI0C17699r	G1FV3-29062-MONOMER
YALI0E20999g	G1FV3-24951-MONOMER
YALI0F23507g	G1FV3-26678-MONOMER
YALI0C11649g	G1FV3-28804-MONOMER
YALI0C18381g	G1FV3-29089-MONOMER
YALI0D13596g	G1FV3-27672-MONOMER
YALI0D25718g	G1FV3-28210-MONOMER
YALI0B12848g	G1FV3-29928-MONOMER
YALI0D09801g	G1FV3-27496-MONOMER
YALI0F02365g	G1FV3-25720-MONOMER
YALI0B05214g	G1FV3-29592-MONOMER
YALI0B22506g	G1FV3-30369-MONOMER
YALI0F02981g	G1FV3-25747-MONOMER
YALI0B01694g	G1FV3-29441-MONOMER
YALI0F31273g	G1FV3-27020-MONOMER
YALI0A09614g	G1FV3-30816-MONOMER
YALI0D27038g	G1FV3-28270-MONOMER
YALI0F06138g	G1FV3-25895-MONOMER
YALI0C23661g	G1FV3-29333-MONOMER
YALI0C21087g	G1FV3-29212-MONOMER
YALI0E25509r	G1FV3-25155-MONOMER
YALI0A19074g	G1FV3-31210-MONOMER
YALI0C11671g	G1FV3-28805-MONOMER
YALI0E23584g	G1FV3-25068-MONOMER
YALI0D13618g	G1FV3-27673-MONOMER
YALI0A10637g	G1FV3-30867-MONOMER
YALI0E08272r	G1FV3-24379-MONOMER
YALI0C12595g	G1FV3-28845-MONOMER
YALI0F10175g	G1FV3-26077-MONOMER
YALI0F07689g	G1FV3-25968-MONOMER
YALI0C02013r	G1FV3-28371-MONOMER
YALI0E20295g	G1FV3-24920-MONOMER
YALI0B09735g	G1FV3-29789-MONOMER
YALI0A18062g	G1FV3-31167-MONOMER
YALI0E22759g	G1FV3-25028-MONOMER
YALI0B10648r	G1FV3-29832-MONOMER
YALI0A09724g	G1FV3-30821-MONOMER
YALI0C05258g	G1FV3-28509-MONOMER
YALI0F22033g	G1FV3-26615-MONOMER
YalifMt56	G1FV3-31370-MONOMER
YALI0C11693g	G1FV3-28806-MONOMER
YALI0F27335g	G1FV3-26850-MONOMER
YALI0D06083g	G1FV3-27326-MONOMER
YALI0A17688r	G1FV3-31148-MONOMER
